,Unnamed: 0,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_location,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes.1,calculated_host_listings_count_shared_rooms,reviews_per_month
3024,3024,Appartement en plein cœur de Lyon,5232533,Karine & Eddy,2013-02-26,"Lyon, France","Nous sommes un couple de lyonnais.
Informaticien, passionnée de musique, de jeux vidéos et formatrice d’une entreprise de location de voitures, j'aime entre autre les activités créatives et la pâtisserie. Nous avons un chat et deux petits garçons. 
Mais surtout, on aime notre ville et en découvrir d'autres en voyageant !
Nous serions ravis de vous donner des conseils et vous guider pour découvrir et apprécier Lyon.",within an hour,1.0,f,,1.0,1.0,t,1er Arrondissement,45.77231,4.83509,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,110.0,1,7,1,3,7,7,1.1,7.0,0,0,13,13,50,3,1,2024-11-17,4.7,4.56,4.98,4.84,6938112979466,f,1,1,1,0,0.61
3031,3031,La Gaîté,8588554,Fred,2013-09-02,"Lyon, France",,a few days or more,0.0,f,,1.0,1.0,t,6e Arrondissement,45.76614,4.86228,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,160.0,30,1125,30,30,1125,1125,30.0,1125.0,29,59,89,364,7,0,0,2019-12-07,4.86,5.0,5.0,4.86,"Available with a mobility lease only (""bail mobilité"")",f,1,1,1,0,0.09
3053,3053,"Très bel appartement, petit déjeuner fait maison.",123876187,Monique,2017-04-02,"Lyon, France","J'aime les voyages, rencontrer les habitants des pays visités, découvrir leur culture et leur mode de vie.",,,f,4th Arrondissement,1.0,1.0,t,4e Arrondissement,45.78778,4.81778,Private room in rental unit,Private room,2,1.0,1.0,1.0,106.0,2,14,2,2,14,14,2.0,14.0,12,42,72,347,92,0,0,2019-12-08,4.99,5.0,5.0,4.86,,f,1,0,0,0,1.14
3059,3059,GuestReady - Amazing Flat in Saint Michel,402191311,GuestReady,2021-05-18,,"Hi there!

We're GuestReady, a professional property management company helping hosts around the world deliver outstanding experiences to their guests.

We welcome all guests, clean and prepare our homes for your arrival and will be available 24/7, should you have any questions or requests. From the second you book with us to the moment you check-out, we’re here to make sure you have a smooth and comfortable stay!

With our years of experience in the hospitality business, you can be assured of a fantastic stay at any of GuestReady's properties. We manage multiple properties around town, so if you're looking for something specific, do let us know and we'd be happy to help you find the perfect place just for you.
We're looking forward to meeting you and are always ready to answer any of your questions!

Warm regards,
GuestReady Team",,,f,Palais Royal,296.0,1591.0,f,7e Arrondissement,45.75165,4.84782,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,101.0,1,1125,1,1,1,1125,1.0,1056.6,7,22,22,22,138,17,1,2024-12-08,4.53,4.46,4.69,4.54,6938712361767,t,13,13,13,0,1.71
3072,3072,Mon Appart à GERLAND IV,24554510,Marie,2014-12-06,"Lyon, France","Welcome in Lyon!_x000D_
J'adore ma ville et aurai à cœur de vous donner des astuces pour vous retrouver dans Lyon, vous conseiller sur des sorties éventuelles : resto, café-théâtre, théâtre, opéra, cinéma, visites. Les activités ne manquent pas à Lyon !_x000D_
Au plaisir de vous accueillir prochainement à Lyon !_x000D_
Marie - Mon Appart à Lyon_x000D_
-------------------_x000D_
Bienvenus à Lyon !_x000D_
I love my city and shall be delighted to give you some tips about the places to visit, to feel and to enjoy: restaurants, theater, opera, cinema, landmarks, shopping. There are so much to see in Lyon!_x000D_
Looking forward to welcoming you soon in Lyon!_x000D_
Marie - Mon Appart à Lyon_x000D_
_x000D_
... ONLY LYON ...",within an hour,1.0,t,8th Arrondissement,5.0,7.0,t,7e Arrondissement,45.73939,4.82926,Entire condo,Entire home/apt,6,1.0,4.0,5.0,101.0,2,30,1,4,1125,1125,2.1,1125.0,15,33,54,311,116,24,1,2024-12-08,4.75,4.8,4.89,4.52,6938713022852,f,5,5,5,0,1.48
3086,3086,"Appartement stylé du XIX siècle, bas des pentes de la X Rousse, Lyon Centre",29649187,Corinne,2015-03-19,"Collonges-au-Mont-d'Or, France",,within a few hours,1.0,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.76978,4.8255,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,189.0,4,1125,4,4,1125,1125,4.0,1125.0,11,35,65,340,59,5,0,2024-10-31,4.86,5.0,4.98,4.88,6938112418351,f,1,1,1,0,0.74
3126,3126,"Le calme au cœur des Traboules, Lyon centre4-6pers",10548885,Céline,2013-12-10,"Pernes-les-Fontaines, France","Champenoise d'origine expatriée en Provence depuis 2000, mariée depuis 2002 et maman de 2 garçons nés en 2003 et 2006._x000D_
La famille est la valeur la plus importante à mes yeux, le souci du bien être de mes invités aussi_x000D_
Epicurienne d'origine, forcément ma boisson préférée est le Champagne. J'apprécie les moments entre amis, recevoir en été dans le jardin autour d'un barbecue situé près de la piscine._x000D_
La lecture, les voyages, la course à pieds et la joie de vivre sont mes amis de tous les jours_x000D_
Accueillante de nature, en travaillant dans la communication, j'adore forcément les rencontres et surtout les personnes!_x000D_
J'aime bouger et être reçue comme une amie même chez des inconnus, juste avec le sourire",within an hour,1.0,f,5th Arrondissement,7.0,8.0,t,5e Arrondissement,45.76653,4.82805,Entire rental unit,Entire home/apt,6,1.0,2.0,5.0,111.0,1,1125,1,2,1125,1125,1.2,1125.0,12,37,66,209,456,92,7,2024-11-24,4.72,4.67,4.84,4.94,6938512542262,f,1,1,1,0,6.22
3139,3139,Appartement canut vue dégagée coeur Croix-Rousse,154363547,Arnaud,2017-10-12,"Lyon, France","Bonjour, 
Je m’appelle Arnaud et vit avec mes 2 enfants dans cet appartement que nous aimons beaucoup depuis janvier 2018.
Nous apprécions la vue dégagée depuis les grandes fenêtres du salon, la belle lumière et les superbes couchers de soleil qu’offre son orientation nord ouest. Il est traversant et la pièce de vie orientée nord ouest nous permet aussi d’être plus au frais l’été. Nos 2 chambres fermées (avec chacune un lit double) et la mezzanine (avec également son lit double) permet à chacun d’avoir son espace. Du coup les 5 étages sans ascenseur représentent une bien faible contrainte par rapport à ces bons côté. Et puis quasiment au pied du métro, nous pouvons nous déplacer très facilement dans toute la ville tout en profitant de ce quartier de La Croix Rousse très agréable par tous ses commerces de proximité, ses jardins et son atmosphère paisible.",within an hour,1.0,f,4th Arrondissement,1.0,2.0,t,4e Arrondissement,45.77549,4.83134,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,140.0,4,1125,4,4,1125,1125,4.0,1125.0,6,6,15,166,41,4,0,2024-11-01,4.95,4.88,4.93,4.93,6938412620879,f,1,1,1,0,0.55
3145,3145,Appartement standing de  80 m2  Lyon7.,187767320,Catherine,2018-05-04,"Lyon, France","J’ai toujours autant de plaisir à accueillir des voyageurs du monde entier pour du tourisme, du travail, des cours, des formations, ou encore des concours aux grandes écoles. J’ai rencontré des personnes vraiment formidables. Depuis 6 ans d’expériences avec AirBnb mon enthousiasme n’a pas faibli!",within a few hours,1.0,t,7th Arrondissement,2.0,2.0,t,7e Arrondissement,45.74944,4.83941,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,100.0,7,14,7,7,14,14,7.0,14.0,21,49,79,155,26,1,0,2024-04-23,4.88,4.92,4.92,4.96,Exempt - hotel-type listing,f,2,1,1,0,0.35
3153,3153,NOCNOC Le Bohème - cosy on the peninsula,86438224,Marine,2016-07-28,"Lyon, France","Je suis Directrice de Lyon pour NOCNOC !
Nous mettons à disposition + de 80 appartements dans 9 villes de France. 
Nos appartements comprennent de grands espaces de vie ainsi que des emplacements premiers en centre-ville. Nous mettons à disposition des draps et de la literie de qualité hôtelière et une équipe de professionnels dédiée à vos besoins.
Nos + : Check-in et check-out flexibles, un centre d'écoute 7jours/7 .",within an hour,0.98,f,2nd Arrondissement,21.0,23.0,t,2e Arrondissement,45.7524,4.83205,Entire rental unit,Entire home/apt,8,1.0,2.0,4.0,151.0,1,1125,1,4,1,1125,2.9,1094.6,26,56,86,361,260,22,0,2024-11-03,4.46,4.37,4.78,4.89,6938212599555,f,20,20,20,0,3.32
3155,3155,Refined boudoir in Lyon in Hyper centre,194499555,Laurence,2018-06-09,"Lyon, France",,within an hour,1.0,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.76172,4.83454,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,190.0,1,1125,1,1,1125,1125,1.0,1125.0,18,38,66,147,373,29,0,2024-11-03,4.95,4.91,4.98,5.0,6938212406842,f,1,1,1,0,4.73
3165,3165,Lovely 2 bed apt. in Confluence,19091457,Delphine,2014-07-29,"Lyon, France",,within an hour,1.0,t,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.74899,4.82205,Entire rental unit,Entire home/apt,6,1.5,2.0,3.0,137.0,3,90,2,3,1125,1125,2.7,1125.0,12,36,61,142,304,35,2,2024-12-02,4.89,4.9,4.97,4.77,6938212419413,t,1,1,1,0,3.86
3167,3167,Havane -  T2 rental- Lyon 1,5931758,2beapart,2013-04-15,"Lyon, France","Jean-Philippe et Quentin auront le plaisir de vous accueillir dans leur belle cité. 
Soyez les bienvenus !",within an hour,1.0,t,2nd Arrondissement,51.0,73.0,t,1er Arrondissement,45.7697944641113,4.83273506164551,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,125.0,1,1125,1,2,2,1125,1.9,160.8,27,51,81,341,43,7,0,2024-09-22,4.81,4.86,4.81,4.93,6938112714202,t,51,51,51,0,0.56
3184,3184,Gorgeous loft on a square in La Croix-Rousse,13992136,Pauline,2014-04-07,"Lyon, France",,within an hour,1.0,f,4th Arrondissement,1.0,1.0,t,1er Arrondissement,45.77387,4.8268,Entire loft,Entire home/apt,4,1.0,2.0,2.0,100.0,30,1125,30,30,1125,1125,30.0,1125.0,27,57,87,355,14,0,0,2023-02-14,4.93,4.93,5.0,5.0,"Available with a mobility lease only (""bail mobilité"")",f,1,1,1,0,0.19
3204,3204,Vue époustouflante sur Fourvière - quai de Saône,197080014,Marie-Aude,2018-06-21,"Lyon, France",Passe mes vacances à GIENS !,within an hour,1.0,t,1st Arrondissement,4.0,4.0,t,1er Arrondissement,45.7686,4.82818,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,115.0,7,1125,7,7,1125,1125,7.0,1125.0,21,51,81,356,38,8,1,2024-11-23,4.82,4.71,4.89,4.97,6938113077357,f,1,1,1,0,0.5
3231,3231,Appartement cosy au coeur De lyon 6eme,22047462,David,2014-10-02,"Lyon, France",,within an hour,1.0,f,6th Arrondissement,8.0,9.0,t,6e Arrondissement,45.76489,4.84222,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,126.0,2,730,2,2,730,730,2.0,730.0,29,59,89,267,49,11,3,2024-12-08,4.9,4.63,4.96,4.96,6938613083356,f,2,2,2,0,0.63
3233,3233,Quartier  Lyon Confluence  Grand T3 avec jardin,54857646,Chantal,2016-01-16,"Saint-Cyprien, France",,within an hour,1.0,f,2nd Arrondissement,2.0,2.0,t,2e Arrondissement,45.74656,4.82172,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,120.0,2,120,3,5,120,120,3.7,120.0,23,53,83,263,27,1,0,2024-09-28,4.7,4.59,4.93,4.93,6938213329134,f,1,1,1,0,0.36
3263,3263,Appt dans un lieu d'exception sur une île privée,9738572,Mathieu,2013-10-31,"Lyon, France",,within an hour,1.0,t,,2.0,3.0,t,9e Arrondissement,45.79801,4.83387,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,193.0,1,30,1,1,30,30,1.0,30.0,21,43,73,90,178,12,0,2024-11-10,4.98,4.98,4.98,4.97,6938912529779,t,2,2,2,0,2.68
3270,3270,Appartement Duplex Vieux Lyon centre- vue Saône,209279426,Romain,2018-08-13,"Lyon, France",,within an hour,1.0,t,5th Arrondissement,1.0,2.0,t,5e Arrondissement,45.76389,4.82889,Entire rental unit,Entire home/apt,6,2.5,3.0,4.0,198.0,2,10,2,365,1125,1125,19.2,1125.0,17,38,65,65,49,22,2,2024-11-24,4.96,4.8,4.88,5.0,6938513635689,f,1,1,1,0,0.65
3280,3280,Chambre au Cœur du vieux Lyon,9997315,Claire,2013-11-13,"Lyon, France","Créatrice de mode résidant sur Lyon, n'hésitez à me contacter.",within an hour,1.0,f,5th Arrondissement,2.0,4.0,t,5e Arrondissement,45.7631957504328,4.82711958801745,Private room in rental unit,Private room,2,2.0,3.0,9.0,132.0,1,365,1,1,365,365,1.0,365.0,13,31,44,237,0,0,0,,,,,,,t,2,1,1,0,
3291,3291,Apartment-Superior-Ensuite with Bath-Terrace-Cosy,146094400,Sergio,2017-08-15,"Lyon, France",,within an hour,1.0,f,,2.0,2.0,t,3e Arrondissement,45.76146,4.86541,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,131.0,3,1125,3,3,365,365,3.0,365.0,30,57,87,355,10,1,0,2024-03-09,4.8,4.7,4.9,4.8,6938312363065,f,2,2,2,0,0.14
3298,3298,"Une chambre pour deux, confortable, plusieurs styles et designs disponibles !",212768833,Maryline,2018-08-31,,,,,f,,5.0,6.0,f,2e Arrondissement,45.76013,4.83205,Room in boutique hotel,Private room,2,1.0,1.0,,146.0,1,1125,1,1,1125,1125,1.0,1125.0,30,52,78,327,9,0,0,2022-05-30,4.33,4.44,4.44,4.89,,t,5,0,0,0,0.21
3299,3299,"Pour dormir à deux sans se marcher dessus, idéale pour les ados et les collègues !",212768833,Maryline,2018-08-31,,,,,f,,5.0,6.0,f,2e Arrondissement,45.76054,4.83225,Room in boutique hotel,Private room,2,1.0,1.0,,152.0,1,1125,1,1,1125,1125,1.0,1125.0,27,49,75,324,2,0,0,2022-02-06,5.0,5.0,5.0,5.0,,t,5,0,0,0,0.05
3300,3300,Notre chambre cocon vue sur l'étonnant centre ville lyonnais,212768833,Maryline,2018-08-31,,,,,f,,5.0,6.0,f,2e Arrondissement,45.76086,4.83167,Room in boutique hotel,Hotel room,2,1.0,1.0,,139.0,1,1125,1,1,1125,1125,1.0,1125.0,15,37,63,309,3,0,0,2022-07-14,5.0,4.67,4.67,4.33,,t,5,0,0,0,0.05
3301,3301,Un cocon en plein cœur de Lyon,212768833,Maryline,2018-08-31,,,,,f,,5.0,6.0,f,2e Arrondissement,45.75873,4.8319,Room in boutique hotel,Private room,2,1.0,1.0,,139.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,,,,,,,t,5,0,0,0,
3302,3302,La single room par excellence !,212768833,Maryline,2018-08-31,,,,,f,,5.0,6.0,f,2e Arrondissement,45.75945,4.832,Room in boutique hotel,Private room,1,1.0,1.0,,120.0,1,1125,1,1,1125,1125,1.0,1125.0,25,45,71,320,1,0,0,2022-03-13,4.0,5.0,3.0,5.0,,t,5,0,0,0,0.03
3316,3316,Appartement entier 60m2 part dieu  3 à 6 personnes,153465293,Sam,2017-10-06,"Lyon, France","Bonjour,
 Je travaille à Valence les week-ends, ce qui me donne l'opportunité  d'avoir le plaisir de mettre à votre disposition mon chez moi pour un weekend shopping ou découverte de la ville de lyon 
de chez moi vous êtes à 10 minutes de la gare part-dieu à 5 minutes du centre commercial  à 20 minutes des berges du Rhône et 25 minutes de la place bellecour et tout cela à pied ou bien par tout autre moyen de locomotion à votre convenance.",within an hour,1.0,t,3rd Arrondissement,1.0,1.0,t,3e Arrondissement,45.75737,4.85566,Entire serviced apartment,Entire home/apt,6,1.0,2.0,3.0,128.0,2,11,2,2,11,11,2.0,11.0,14,25,42,53,161,20,0,2024-10-27,4.87,4.81,4.89,4.76,6938312916163,f,1,1,1,0,2.11
3339,3339,Appartement 4 pièces quartier Confluences-Perrache,175470358,Bernard,2018-02-26,"Lyon, France",,within an hour,1.0,f,2nd Arrondissement,1.0,2.0,t,2e Arrondissement,45.7496,4.82066,Entire condo,Entire home/apt,5,2.5,3.0,3.0,151.0,4,15,4,4,1125,1125,4.0,1125.0,0,1,27,168,53,11,2,2024-12-09,4.98,4.94,4.96,4.87,6938212877687,t,1,1,1,0,0.72
3340,3340,Apt Canut avec cour et jardin. Idéal 1-3 personnes,8070183,Frédéric,2013-08-10,"Lyon, France","Je suis natif de Lyon, et je suis disponible pour vous indiquer les choses à voir et à faire dans la ville que j'aime. _x000D_
I'm native from Lyon and proud to advice you about things to see and do in my city._x000D_
",within an hour,1.0,t,1st Arrondissement,1.0,3.0,t,1er Arrondissement,45.77166,4.82708,Entire rental unit,Entire home/apt,3,1.0,2.0,4.0,120.0,3,7,3,3,7,7,3.0,7.0,23,53,83,173,88,15,2,2024-12-04,4.84,4.55,4.94,4.82,6938113034005,f,1,1,1,0,1.17
3356,3356,Appartement Canut Lyon centre croix rousse,218083261,Hugo Julien Robin,2018-09-30,,,within a few hours,1.0,f,4th Arrondissement,1.0,1.0,t,4e Arrondissement,45.77655,4.83247,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,110.0,2,90,1,2,90,90,1.4,90.0,28,54,84,174,2,2,2,2024-12-08,4.5,5.0,5.0,5.0,6938424519512,f,1,1,1,0,2.0
3379,3379,Charming one-bedroom flat in Bellecour,219287426,Cyril,2018-10-07,"Lyon, France","Cinéphile, sensible au patrimoine et à la peinture. J'aime aussi voyager et rencontrer des personnes issues d'autres cultures.",within an hour,1.0,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.75703,4.83034,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,200.0,5,730,5,5,730,730,5.0,730.0,29,59,89,290,9,3,0,2024-09-15,4.89,5.0,5.0,5.0,6938212544226,f,1,1,1,0,0.13
3384,3384,Lost inn Lyon Part Dieu : Panoramic Oasis,74499383,Malibu Et Guillaume,2016-05-28,"Lyon, France","Chez Lost inn Lyon, nous sommes passionnés par l'art, les voyages et les rencontres qui en découlent._x000D_
Nous nous ferons un plaisir de vous aiguiller pour que vous trouviez les coins à découvrir sur Lyon suivant vos envies.",within an hour,1.0,t,6th Arrondissement,4.0,4.0,t,3e Arrondissement,45.75888,4.85034,Entire condo,Entire home/apt,2,1.0,1.0,1.0,103.0,1,365,1,1,1125,1125,1.0,1125.0,21,47,76,337,327,48,0,2024-11-11,4.86,4.91,4.92,4.78,6938312370587,f,4,4,4,0,4.36
3388,3388,Cosy Canut -   Croix-Rousse,7093353,Emilie Fleur,2013-06-24,"Lyon, France","Bonjour._x000D_
Après 10 ans d'exil à Paris, me voilà de retour dans ma ville d'origine : Lyon et surtout la Croix-Rousse. _x000D_
J'ai la chance d'avoir trouvé un appartement canut que j'ai entièrement rénové et que j'adore. _x000D_
Au plaisir de vous rencontrer._x000D_
Emilie",within an hour,1.0,f,,1.0,1.0,t,4e Arrondissement,45.78021,4.83625,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,117.0,2,1125,2,2,1125,1125,2.0,1125.0,16,46,62,62,28,9,0,2024-11-11,4.89,4.96,4.96,4.89,6938412722334,f,1,1,1,0,0.38
3389,3389,Hyper centre ! Superbe appartement avec cachet,4160320,Elise,2012-11-15,"Lyon, France","Maman d'une tribu de 5 enfants, je partage mon temps entre mon travail à Lyon, ma maison de campagne dans l'Allier et nos nombreux voyages en famille. Fans de l'Asie, nous parcourons le globe à la découverte d'autres cultures. Nous aimons échanger et partager !",within an hour,1.0,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.76785,4.83215,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,120.0,365,1125,3,3,1125,1125,3.0,1125.0,7,22,27,27,58,7,0,2024-11-03,4.62,3.93,4.93,4.98,6938124495048,f,1,1,1,0,0.79
3399,3399,Les clématites,220368498,Eric,2018-10-13,,,,,f,9th Arrondissement,1.0,1.0,t,9e Arrondissement,45.77089,4.81093,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,150.0,7,31,7,7,31,31,7.0,31.0,27,57,87,177,22,0,0,2022-04-18,4.77,4.91,5.0,4.86,6938912646773,f,1,1,1,0,0.3
3418,3418,Appartement charmant pour deux,32416031,Enguerrand,2015-05-02,"Lyon, France",Jeune lyonnais,within an hour,1.0,f,,1.0,1.0,t,2e Arrondissement,45.7528,4.82895,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,150.0,1,365,1,1,365,365,1.0,365.0,30,60,90,365,1,1,1,2024-12-08,5.0,5.0,5.0,5.0,6938224540056,f,1,1,1,0,1.0
3420,3420,APPART PIZAY -  espace à louer au coeur de LYON...,221851434,Valérie,2018-10-21,,,within a few hours,1.0,f,1st Arrondissement,1.0,2.0,t,1er Arrondissement,45.76811,4.8363,Entire rental unit,Entire home/apt,4,1.5,1.0,1.0,104.0,2,15,2,2,15,15,2.0,15.0,5,5,5,5,59,2,0,2024-06-07,4.85,4.98,4.98,4.95,6938124508410,f,1,1,1,0,0.79
3434,3434,Joli nid à Foch,148598840,Svetlana,2017-08-31,"Lyon, France",,within an hour,1.0,t,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.76985,4.84825,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,189.0,3,28,3,3,28,28,3.0,28.0,28,58,88,363,51,4,0,2024-06-22,4.96,5.0,4.98,4.86,6938612624981,f,1,1,1,0,0.69
3471,3471,Appartement quartier historique Vieux Lyon,223902756,Alexandra,2018-11-02,,"Je serai ravie de vous rencontrer lors de votre futur séjour à Lyon, je serai présente si vous souhaitez des informations sur la ville ou sur le fonctionnement de l'appartement. Tout à été mis en oeuvre dans ce lieu afin que vous vous sentiez comme à la maison. De la documentation et des plans de la ville seront à votre disposition. Au plaisir de vous rencontrer. ",within a day,0.5,t,5th Arrondissement,1.0,1.0,t,5e Arrondissement,45.75887,4.82417,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,104.0,7,90,2,7,90,90,6.7,90.0,30,60,90,151,55,6,0,2024-07-18,4.89,4.75,4.95,4.91,6938112551478,f,1,1,1,0,0.77
3474,3474,"LE TERREAUX CONSTANTINE- Centre, Terreaux Saône",224033230,Adrien Et Laurene,2018-11-03,"Lyon, France","A bientôt ...à Lyon.  Nous vous recommanderont les restaurants typiques de Lyon, les balades et découvertes originales... afin de profiter pleinement de votre séjour.  ",within a few hours,0.9,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.76592,4.83157,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,130.0,15,100,3,12,100,100,11.3,100.0,26,37,67,247,31,1,1,2024-12-12,4.58,4.58,4.9,4.84,6938112559990,f,1,1,1,0,0.42
3513,3513,Appartement Lyon 6 - Tête d'Or,106919265,Christelle,2016-12-11,"Lyon, France",,,,f,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.7704,4.84817,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,113.0,3,730,3,3,730,730,3.0,730.0,12,42,72,72,11,2,0,2024-06-25,4.64,5.0,4.82,4.91,6938613729296,f,1,1,1,0,0.15
3547,3547,"LYON hyper-center, absolute calm, 62m2, Bellecour",226316248,Julien,2018-11-18,"Lyon, France","Marié, toute la petite famille vit heureuse dans cette belle région lyonnaise !",within an hour,1.0,t,2nd Arrondissement,2.0,2.0,t,2e Arrondissement,45.75902,4.83437,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,115.0,1,1125,1,2,1125,1125,1.0,1125.0,6,6,6,6,29,12,1,2024-12-08,4.97,5.0,5.0,4.97,6938212572831,f,1,1,1,0,0.41
3554,3554,Grand loft de 100 m2 proche du centre ville,28695777,Florence,2015-03-03,"Lyon, France",,within an hour,1.0,f,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.74552,4.84378,Entire loft,Entire home/apt,8,2.0,2.0,3.0,130.0,2,21,2,2,1125,1125,2.0,1125.0,2,5,5,5,39,14,0,2024-11-03,4.72,4.67,4.92,4.74,6938713437972,t,1,1,1,0,0.64
3567,3567,T3 au cœur du Quartier de monplaisir Lyon,40140897,Hela,2015-07-31,"Lyon, France",,within an hour,1.0,f,,1.0,2.0,t,8e Arrondissement,45.74018,4.8764,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,110.0,1,1125,1,1,1125,1125,1.0,1125.0,22,46,76,351,84,32,6,2024-11-28,4.58,4.44,4.83,4.77,6938812717274,f,1,1,1,0,1.15
3581,3581,Appartement (grand T2) Hypercentre Lyon,156931871,Adrien,2017-10-31,"Lyon, France","Bonjour !

Je m'appelle Adrien, je suis entrepreneur et nous nous ferions un plaisir de vous accueillir chez nous. Nous ne sommes que rarement chez nous le week-end, l'appartement vous est ouvert, vous vous y sentirez chez vous !

Notre appartement est impeccable et n'attend que vous !

A bientôt !",within an hour,1.0,f,,1.0,1.0,t,1er Arrondissement,45.76614,4.83469,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,116.0,2,15,2,2,15,15,2.0,15.0,2,5,11,110,15,9,1,2024-12-08,4.67,4.53,5.0,5.0,6938113154066,f,1,1,1,0,0.51
3583,3583,Appartement confort Baignoire,28439302,Brice,2015-02-27,"Lyon, France",,within an hour,1.0,f,5th Arrondissement,3.0,4.0,t,5e Arrondissement,45.75736,4.78862,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,100.0,1,1125,1,1,365,365,1.0,365.0,13,31,43,269,39,4,1,2024-11-23,4.51,4.31,4.77,4.67,Exempt - hotel-type listing,t,3,3,3,0,0.56
3591,3591,Appartement familial au coeur du 7eme,8776733,Camille,2013-09-11,"Lyon, France","Bonjour,_x000D_
Je m'appelle Camille, je suis Lyonnaise._x000D_
Je vis dans le centre de Lyon 7 avec mes deux enfants._x000D_
J'aime voyager et découvrir des nouveaux lieux,_x000D_
notamment grâce à Air BnB.

Occasionnellement, lorsque nous ne sommes pas chez nous, nous serons ravis de vous louer notre chez nous et espérant que vous vous y sentirez bien !_x000D_
_x000D_
A bientôt !",within a few hours,1.0,,,4.0,4.0,t,7e Arrondissement,45.75107,4.85132,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,100.0,2,1125,2,2,1125,1125,2.0,1125.0,3,9,17,213,52,10,0,2024-11-10,4.9,4.69,4.96,4.79,6938713426391,f,1,1,1,0,0.71
3594,3594,Lugdunum at the heart of the old Lyon AIL,227426620,Marc,2018-11-25,,"C'est avec grand plaisir que je vous accueille dans mes appartements, à Lyon comme à Uzès --> www.airbnb.fr/rooms/54104241 ;)",within an hour,1.0,t,5th Arrondissement,1.0,1.0,t,5e Arrondissement,45.7642761,4.82811300000003,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,120.0,1,1125,1,4,2,1125,1.9,651.8,15,42,72,157,227,10,1,2024-12-01,4.81,4.72,4.86,4.98,6938512585022,f,1,1,1,0,3.13
3600,3600,The ground floor from the top of the slopes,227578716,Leo,2018-11-26,"Lyon, France",,within an hour,1.0,t,1st Arrondissement,1.0,1.0,t,4e Arrondissement,45.77487,4.83385,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,150.0,2,1125,2,2,1125,1125,2.0,1125.0,13,39,69,154,117,34,2,2024-11-24,4.85,4.85,4.91,4.88,6938112680944,f,1,1,1,0,1.6
